switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,29,20,77,9,50,31,713.2,86.97,11.61,17426,2386.75,27.31,3.23,839,137.72
2,41,16,29,1,58,43,49.5,473.39,67.99,14129,2012.37,108.77,16.04,644,107.23
2,41,16,39,10,58,43,410.9,96.22,13.31,16677,2545.99,39.5,4.7,665,112.79
2,62,20,2,7,83,64,37.2,201.91,29.21,1571,232.53,142.72,21.49,576,86.63
2,6,16,9,10,23,8,105.2,28.67,4.22,860,116.52,15.38,2.21,304,49.78
2,6,16,57,10,23,8,586,23.81,3.24,5675,764.29,7.91,0.95,328,53.36
2,9,18,45,6,28,11,286.1,38.73,6.12,3356,525.83,14.66,1.95,429,69.54
2,23,20,18,10,44,25,197.8,75.7,10.95,5492,821.84,37.37,5.08,882,145.16
2,23,20,63,5,44,25,334.5,115.85,15.8,16031,2160.3,31.23,4.04,900,148.05
2,23,20,87,8,44,25,715.7,79.86,10.72,30609,4183.05,23.76,2.82,941,158.26
2,33,4,3,2,38,35,23.4,136.92,18.92,1422,199.93,62.22,9.71,286,53.46
2,39,16,7,1,56,41,25.8,266.01,39.98,2804,431.15,127.25,19.62,607,103.26
2,49,20,2,8,70,51,36.5,190.66,27.73,1894,265.76,137.37,20.81,867,130.39
2,4,4,4,1,9,6,18,36.56,5.17,284,38.84,17.06,2.71,89,17.54
2,9,10,6,10,20,11,74.8,33.32,4.98,706,110.69,19.93,2.89,242,39.49
2,23,14,11,0,38,25,17.6,324.26,50.72,1393,256.55,146.14,22.77,525,86.9
2,29,16,44,5,46,31,239.4,128.87,18.55,16515,2469.88,38.14,5,717,124.38
2,40,20,30,4,61,42,140.7,195.98,29.13,13687,2134.64,65.54,9.04,918,155.24
2,40,20,58,1,61,42,81,533.68,78.73,20823,3058.86,106.04,15.49,1136,189.65
2,53,10,14,5,64,55,91.3,209.46,28.46,10265,1404.32,68.67,9.29,520,92.25
2,18,20,90,6,39,20,558.8,80.64,11.13,24273,3358.07,20.97,2.6,617,102.07
2,24,20,6,6,45,26,53.4,130.07,18.96,2270,307.19,75.97,11.3,1050,172.68
2,24,20,90,10,45,26,920.7,72.05,9.49,27080,3647.95,22.8,2.62,839,137.99
2,36,6,2,10,43,38,37.7,89.1,12.06,896,121.88,60.72,8.97,516,95.63
2,44,12,12,3,57,46,56.4,207.77,31.22,5581,903.09,75.64,10.86,414,78.02
2,57,16,27,10,74,59,293.7,123.66,18.17,13633,2418.06,57.05,6.97,613,107.28
2,57,16,41,6,74,59,270.6,215.18,28.93,32696,4489.55,62.15,7.65,649,102.69
2,0,18,16,5,19,2,94.6,14.75,2.37,544,73.31,5.42,0.81,86,13.97
2,0,18,59,0,19,2,14.7,175.92,26.5,576,93.21,41.43,6.39,282,41.21
2,19,20,9,1,40,21,25.7,214.28,31.61,2276,306.33,105.02,16.4,588,96.63
2,19,20,72,5,40,21,379.7,99.82,13.77,18801,2573.81,25.82,3.32,918,152.2
2,37,2,1,6,40,39,22.9,73.06,9.31,467,63.01,52.66,8.12,302,59.12
2,46,20,37,8,67,48,317.6,137.64,19.47,16941,2421.93,53.31,6.72,923,157.71
2,61,6,3,8,68,63,45.3,135.56,19.24,2063,340.91,81.48,11.63,475,91.86
2,1,10,8,0,12,3,13.8,45.51,7.15,122,18.15,20.72,3.35,69,11.33
2,22,20,19,2,43,24,55.4,186.17,29.05,4667,758.12,71.71,10.76,624,104.38
2,22,20,62,10,43,24,638.8,66.14,8.81,20440,2763.05,23.35,2.79,768,126.28
2,22,20,98,6,43,24,607.4,97.12,13.07,34205,4610.01,24.46,2.98,636,107.14
2,34,18,48,2,53,36,116.6,304.34,41.94,22027,3002.79,64.9,8.81,474,88.77
2,48,20,19,0,69,50,22.3,639.24,106.23,6357,1213.71,235.7,35.2,873,145.18
2,48,20,41,4,69,50,187.7,250.04,35.01,26874,3805.35,64.98,8.59,693,108.73
2,51,18,18,7,70,53,147.1,181.64,25.36,12395,1757.32,73.62,9.92,697,122.84
2,51,18,52,4,70,53,231.4,251.56,35.6,20594,3080.31,62.69,8.07,633,112.34
2,51,18,69,8,70,53,577.1,162.64,21.42,49377,6654.32,47.58,5.56,636,98.86
1,0,10,28,5,10,1,155,8.45,1.26,400,53.91,2.55,0.37,45,7.85
2,25,10,12,8,36,27,113.4,78.99,11.07,3834,553.82,34.92,4.77,593,99.3
2,35,20,9,9,56,37,99.9,125.63,17.85,4544,636.28,66.6,9.4,965,158.84
2,35,20,71,0,56,37,25.5,1630.24,251.35,25625,4103.12,266.9,38.58,1052,172.92
2,39,18,4,3,58,41,30.9,209.81,29.71,2592,351.56,106.08,16.06,535,92.03
2,39,18,69,5,58,41,366.9,171.82,24,33931,4871.84,44.02,5.5,795,131.98
2,59,20,2,10,80,61,42.7,176.81,25.66,1550,237.15,130.37,19.32,671,100.91
2,59,20,66,3,80,61,225.6,363.14,50.54,50917,7104.82,76.41,10.11,842,144.62
2,59,20,77,8,80,61,643.8,181.73,24.05,44214,5988.83,54.76,6.4,800,136.5
2,1,6,4,2,8,3,21.8,19.13,2.8,55,7.59,9.13,1.47,49,9.68
2,14,10,24,0,25,16,16.2,344.38,57.3,1459,309.66,105.56,16.14,368,59.91
2,31,16,47,1,48,33,66.4,431.17,64.2,12219,1804.76,89.35,13.24,896,147.45
2,43,18,25,0,62,45,21,911.14,134.83,10333,1555.71,220.05,32.75,884,118.78
2,43,18,43,3,62,45,149.9,284.15,39.86,17979,2468.9,64.6,8.9,540,101.89
2,43,18,81,0,62,45,30.6,1606.31,265.16,29464,5323.11,235.49,32.78,875,117.15
2,55,20,28,9,76,57,275.7,161.55,22.05,21492,3020.41,60.52,7.65,578,107.33
2,55,20,47,3,76,57,166.2,327.03,47.17,31379,4610.32,82.64,11.28,904,135.95
2,55,20,91,4,76,57,393.5,294.72,39.78,39794,5363.21,60.94,7.59,969,145.73
1,0,7,39,9,7,1,365.2,5.06,0.74,553,74.74,1.3,0.17,34,5.58
2,26,20,79,7,47,28,572.9,99.8,13.44,32263,4349.56,27.06,3.33,801,131.83
2,38,4,1,7,43,40,24.8,88.75,12.01,460,63.4,69.92,10.77,360,69.19
2,45,16,52,2,62,47,126.2,391.56,55.87,28244,4012.11,81.97,11.2,1084,182.95
2,51,18,9,8,70,53,93.8,155.79,22.25,5007,755.4,85.48,11.79,623,108.59
2,14,14,21,6,29,16,142.4,63.67,9.33,4024,605.17,25.65,3.56,624,101.91
2,21,20,60,0,42,23,18.8,1187.07,178.29,12053,1773.13,242.34,35.98,841,138.82
2,30,4,4,2,35,32,25.1,134.7,18.24,1544,208.22,60.76,9.25,291,53.52
2,39,20,17,5,60,41,105.4,177.18,24.59,9541,1305.35,63.74,8.82,534,88.97
2,39,20,49,3,60,41,168,236.99,35.26,12895,2061.18,60.65,8.38,615,98.63
2,60,6,2,1,67,62,24.9,140.24,20.27,877,161.22,96.87,14.78,487,89.03
2,8,16,30,1,25,10,45.8,155.17,23.19,4090,598.02,38.97,5.96,430,69.94
2,13,18,36,10,32,15,376.2,42.82,6.01,4754,666,16.75,2.11,426,69.88
2,24,20,54,9,45,26,505.1,78.14,10.47,19928,2687.71,26.66,3.27,827,139.62
2,38,14,9,5,53,40,63.9,176.31,24.4,5275,711.24,73.08,10.49,715,118.93
2,44,20,27,6,65,46,183.6,152.39,22.53,12333,1997.96,59.56,7.83,644,108.51
2,44,20,39,0,65,46,23.1,1340.87,193.37,20063,2901.22,231.52,33.67,982,133.03
2,58,16,6,3,75,60,42.4,246.51,35.22,3891,554.54,132.17,19.56,660,102.25
2,4,20,1,0,25,6,14.3,64.83,11.2,252,48.38,56.15,9.12,252,41.13
2,4,20,66,2,25,6,148.2,67.98,9.74,6070,819.44,14.78,2.15,300,48.82
2,4,20,74,10,25,6,756.2,19.46,2.75,6477,907.4,6.02,0.73,231,37.67
2,10,18,5,6,29,12,45.5,66.29,10.11,820,110.31,42.57,6.54,504,82.17
2,10,18,38,3,29,12,130,79.21,11.84,5251,783.2,24.89,3.57,504,82.55
2,23,20,2,0,44,25,17.2,206.63,32.17,799,141.44,164.71,26.31,799,132.12
2,23,20,40,4,44,25,178.1,113.21,17.96,4979,801.64,41.28,5.66,809,133.29
2,23,20,85,2,44,25,189.8,243.3,33.63,29877,4043.2,44.75,6.15,748,126.42
2,33,18,52,3,52,35,176.9,208.45,30.36,18121,2645.36,50.88,6.99,664,110.09
2,41,20,78,10,62,43,803.6,112.03,14.66,30367,4127.16,35.76,4.04,559,85.71
2,52,18,27,1,71,54,49.6,584.38,82.41,17948,2493.3,127.78,18.82,685,120.61
2,52,18,63,8,71,54,528.8,153.34,20.12,25616,3464.88,48.43,5.59,567,86.73
2,52,18,80,1,71,54,107.8,746.09,103.22,52453,7129.12,100.72,14.28,545,83.71
2,4,20,98,3,25,6,310.2,44.82,6.62,7791,1128.92,10.15,1.4,222,36.22
2,13,16,41,6,30,15,262.3,55.34,8.23,5619,890,19.57,2.59,592,96.84
2,23,20,4,5,44,25,36.8,145.14,22.41,1361,200.97,102.64,15.9,824,138.35
2,23,20,49,1,44,25,67.3,357.22,53.53,14146,2117.61,82.94,12.42,972,159.19
2,35,20,63,2,56,37,147.8,369.09,51.03,35156,4753.41,64.41,9.07,693,121.34
2,42,18,21,3,61,44,83.2,247.16,35.97,10616,1563.2,81.9,11.69,702,118.79
2,42,18,34,9,61,44,327.2,124.68,16.94,19922,2769.04,45.75,5.76,1140,191.43
2,42,18,74,1,61,44,97.9,574.39,83.58,28208,4047.84,93.08,13.4,900,150.94
